node1,node2,Subtype1,Subtype2,Type,EdgeLabel,Source,key
RAP1,NS7,activation,,pp,-->,hsa04010,hsa04010407
RAP1,RAFB1,activation,,pp,-->,hsa04010,hsa04010408
SMGP21,BRAF,activation,,pp,-->,hsa04010,hsa04010409
SMGP21,B-RAF1,activation,,pp,-->,hsa04010,hsa04010410
SMGP21,BRAF1,activation,,pp,-->,hsa04010,hsa04010411
SMGP21,NS7,activation,,pp,-->,hsa04010,hsa04010412
SMGP21,RAFB1,activation,,pp,-->,hsa04010,hsa04010413
TNF,TNFRSF1A,activation,,pp,-->,hsa04010,hsa04010414
TNF,CD120a,activation,,pp,-->,hsa04010,hsa04010415
TNF,FPF,activation,,pp,-->,hsa04010,hsa04010416
TNF,MS5,activation,,pp,-->,hsa04010,hsa04010417
TNF,TBP1,activation,,pp,-->,hsa04010,hsa04010418
TNF,TNF-R,activation,,pp,-->,hsa04010,hsa04010419
TNF,TNF-R-I,activation,,pp,-->,hsa04010,hsa04010420
TNF,TNF-R55,activation,,pp,-->,hsa04010,hsa04010421
TNF,TNFAR,activation,,pp,-->,hsa04010,hsa04010422
TNF,TNFR1,activation,,pp,-->,hsa04010,hsa04010423
TNF,TNFR1-d2,activation,,pp,-->,hsa04010,hsa04010424
TNF,TNFR55,activation,,pp,-->,hsa04010,hsa04010425
TNF,TNFR60,activation,,pp,-->,hsa04010,hsa04010426
TNF,p55,activation,,pp,-->,hsa04010,hsa04010427
TNF,p55-R,activation,,pp,-->,hsa04010,hsa04010428
TNF,p60,activation,,pp,-->,hsa04010,hsa04010429
DIF,TNFRSF1A,activation,,pp,-->,hsa04010,hsa04010430
DIF,CD120a,activation,,pp,-->,hsa04010,hsa04010431
DIF,FPF,activation,,pp,-->,hsa04010,hsa04010432
DIF,MS5,activation,,pp,-->,hsa04010,hsa04010433
DIF,TBP1,activation,,pp,-->,hsa04010,hsa04010434
DIF,TNF-R,activation,,pp,-->,hsa04010,hsa04010435
DIF,TNF-R-I,activation,,pp,-->,hsa04010,hsa04010436
DIF,TNF-R55,activation,,pp,-->,hsa04010,hsa04010437
DIF,TNFAR,activation,,pp,-->,hsa04010,hsa04010438
DIF,TNFR1,activation,,pp,-->,hsa04010,hsa04010439
DIF,TNFR1-d2,activation,,pp,-->,hsa04010,hsa04010440
DIF,TNFR55,activation,,pp,-->,hsa04010,hsa04010441
DIF,TNFR60,activation,,pp,-->,hsa04010,hsa04010442
DIF,p55,activation,,pp,-->,hsa04010,hsa04010443
DIF,p55-R,activation,,pp,-->,hsa04010,hsa04010444
DIF,p60,activation,,pp,-->,hsa04010,hsa04010445
TNF-alpha,TNFRSF1A,activation,,pp,-->,hsa04010,hsa04010446
TNF-alpha,CD120a,activation,,pp,-->,hsa04010,hsa04010447
TNF-alpha,FPF,activation,,pp,-->,hsa04010,hsa04010448
TNF-alpha,MS5,activation,,pp,-->,hsa04010,hsa04010449
TNF-alpha,TBP1,activation,,pp,-->,hsa04010,hsa04010450
TNF-alpha,TNF-R,activation,,pp,-->,hsa04010,hsa04010451
TNF-alpha,TNF-R-I,activation,,pp,-->,hsa04010,hsa04010452
TNF-alpha,TNF-R55,activation,,pp,-->,hsa04010,hsa04010453
TNF-alpha,TNFAR,activation,,pp,-->,hsa04010,hsa04010454
TNF-alpha,TNFR1,activation,,pp,-->,hsa04010,hsa04010455
TNF-alpha,TNFR1-d2,activation,,pp,-->,hsa04010,hsa04010456
TNF-alpha,TNFR55,activation,,pp,-->,hsa04010,hsa04010457
TNF-alpha,TNFR60,activation,,pp,-->,hsa04010,hsa04010458
TNF-alpha,p55,activation,,pp,-->,hsa04010,hsa04010459
TNF-alpha,p55-R,activation,,pp,-->,hsa04010,hsa04010460
TNF-alpha,p60,activation,,pp,-->,hsa04010,hsa04010461
TNFA,TNFRSF1A,activation,,pp,-->,hsa04010,hsa04010462
TNFA,CD120a,activation,,pp,-->,hsa04010,hsa04010463
TNFA,FPF,activation,,pp,-->,hsa04010,hsa04010464
TNFA,MS5,activation,,pp,-->,hsa04010,hsa04010465
TNFA,TBP1,activation,,pp,-->,hsa04010,hsa04010466
TNFA,TNF-R,activation,,pp,-->,hsa04010,hsa04010467
TNFA,TNF-R-I,activation,,pp,-->,hsa04010,hsa04010468
TNFA,TNF-R55,activation,,pp,-->,hsa04010,hsa04010469
TNFA,TNFAR,activation,,pp,-->,hsa04010,hsa04010470
TNFA,TNFR1,activation,,pp,-->,hsa04010,hsa04010471
TNFA,TNFR1-d2,activation,,pp,-->,hsa04010,hsa04010472
TNFA,TNFR55,activation,,pp,-->,hsa04010,hsa04010473
TNFA,TNFR60,activation,,pp,-->,hsa04010,hsa04010474
TNFA,p55,activation,,pp,-->,hsa04010,hsa04010475
TNFA,p55-R,activation,,pp,-->,hsa04010,hsa04010476
TNFA,p60,activation,,pp,-->,hsa04010,hsa04010477
TNFSF2,TNFRSF1A,activation,,pp,-->,hsa04010,hsa04010478
TNFSF2,CD120a,activation,,pp,-->,hsa04010,hsa04010479
TNFSF2,FPF,activation,,pp,-->,hsa04010,hsa04010480
TNFSF2,MS5,activation,,pp,-->,hsa04010,hsa04010481
TNFSF2,TBP1,activation,,pp,-->,hsa04010,hsa04010482
TNFSF2,TNF-R,activation,,pp,-->,hsa04010,hsa04010483
TNFSF2,TNF-R-I,activation,,pp,-->,hsa04010,hsa04010484
TNFSF2,TNF-R55,activation,,pp,-->,hsa04010,hsa04010485
TNFSF2,TNFAR,activation,,pp,-->,hsa04010,hsa04010486
TNFSF2,TNFR1,activation,,pp,-->,hsa04010,hsa04010487
TNFSF2,TNFR1-d2,activation,,pp,-->,hsa04010,hsa04010488
TNFSF2,TNFR55,activation,,pp,-->,hsa04010,hsa04010489
TNFSF2,TNFR60,activation,,pp,-->,hsa04010,hsa04010490
TNFSF2,p55,activation,,pp,-->,hsa04010,hsa04010491
TNFSF2,p55-R,activation,,pp,-->,hsa04010,hsa04010492
TNFSF2,p60,activation,,pp,-->,hsa04010,hsa04010493
TNLG1F,TNFRSF1A,activation,,pp,-->,hsa04010,hsa04010494
TNLG1F,CD120a,activation,,pp,-->,hsa04010,hsa04010495
TNLG1F,FPF,activation,,pp,-->,hsa04010,hsa04010496
TNLG1F,MS5,activation,,pp,-->,hsa04010,hsa04010497
TNLG1F,TBP1,activation,,pp,-->,hsa04010,hsa04010498
TNLG1F,TNF-R,activation,,pp,-->,hsa04010,hsa04010499
TNLG1F,TNF-R-I,activation,,pp,-->,hsa04010,hsa04010500
TNLG1F,TNF-R55,activation,,pp,-->,hsa04010,hsa04010501
TNLG1F,TNFAR,activation,,pp,-->,hsa04010,hsa04010502
TNLG1F,TNFR1,activation,,pp,-->,hsa04010,hsa04010503
TNLG1F,TNFR1-d2,activation,,pp,-->,hsa04010,hsa04010504
TNLG1F,TNFR55,activation,,pp,-->,hsa04010,hsa04010505
TNLG1F,TNFR60,activation,,pp,-->,hsa04010,hsa04010506
TNLG1F,p55,activation,,pp,-->,hsa04010,hsa04010507
TNLG1F,p55-R,activation,,pp,-->,hsa04010,hsa04010508
TNLG1F,p60,activation,,pp,-->,hsa04010,hsa04010509
IL1A,IL1R1,activation,,pp,-->,hsa04010,hsa04010510
IL1A,CD121A,activation,,pp,-->,hsa04010,hsa04010511
IL1A,D2S1473,activation,,pp,-->,hsa04010,hsa04010512
IL1A,IL-1R-alpha,activation,,pp,-->,hsa04010,hsa04010513
IL1A,IL1R,activation,,pp,-->,hsa04010,hsa04010514
IL1A,IL1RA,activation,,pp,-->,hsa04010,hsa04010515
IL1A,P80,activation,,pp,-->,hsa04010,hsa04010516
IL-1A,IL1R1,activation,,pp,-->,hsa04010,hsa04010517
IL-1A,CD121A,activation,,pp,-->,hsa04010,hsa04010518
IL-1A,D2S1473,activation,,pp,-->,hsa04010,hsa04010519
IL-1A,IL-1R-alpha,activation,,pp,-->,hsa04010,hsa04010520
IL-1A,IL1R,activation,,pp,-->,hsa04010,hsa04010521
IL-1A,IL1RA,activation,,pp,-->,hsa04010,hsa04010522
IL-1A,P80,activation,,pp,-->,hsa04010,hsa04010523
IL1,IL1R1,activation,,pp,-->,hsa04010,hsa04010524
IL1,CD121A,activation,,pp,-->,hsa04010,hsa04010525
IL1,D2S1473,activation,,pp,-->,hsa04010,hsa04010526
IL1,IL-1R-alpha,activation,,pp,-->,hsa04010,hsa04010527
IL1,IL1R,activation,,pp,-->,hsa04010,hsa04010528
IL1,IL1RA,activation,,pp,-->,hsa04010,hsa04010529
IL1,P80,activation,,pp,-->,hsa04010,hsa04010530
IL1-ALPHA,IL1R1,activation,,pp,-->,hsa04010,hsa04010531
IL1-ALPHA,CD121A,activation,,pp,-->,hsa04010,hsa04010532
IL1-ALPHA,D2S1473,activation,,pp,-->,hsa04010,hsa04010533
IL1-ALPHA,IL-1R-alpha,activation,,pp,-->,hsa04010,hsa04010534
IL1-ALPHA,IL1R,activation,,pp,-->,hsa04010,hsa04010535
IL1-ALPHA,IL1RA,activation,,pp,-->,hsa04010,hsa04010536
IL1-ALPHA,P80,activation,,pp,-->,hsa04010,hsa04010537
IL1F1,IL1R1,activation,,pp,-->,hsa04010,hsa04010538
IL1F1,CD121A,activation,,pp,-->,hsa04010,hsa04010539
IL1F1,D2S1473,activation,,pp,-->,hsa04010,hsa04010540
IL1F1,IL-1R-alpha,activation,,pp,-->,hsa04010,hsa04010541
IL1F1,IL1R,activation,,pp,-->,hsa04010,hsa04010542
IL1F1,IL1RA,activation,,pp,-->,hsa04010,hsa04010543
IL1F1,P80,activation,,pp,-->,hsa04010,hsa04010544
FASLG,FAS,activation,,pp,-->,hsa04010,hsa04010545
FASLG,ALPS1A,activation,,pp,-->,hsa04010,hsa04010546
FASLG,APO-1,activation,,pp,-->,hsa04010,hsa04010547
FASLG,APT1,activation,,pp,-->,hsa04010,hsa04010548
FASLG,CD95,activation,,pp,-->,hsa04010,hsa04010549
FASLG,FAS1,activation,,pp,-->,hsa04010,hsa04010550
FASLG,FASTM,activation,,pp,-->,hsa04010,hsa04010551
FASLG,TNFRSF6,activation,,pp,-->,hsa04010,hsa04010552
ALPS1B,FAS,activation,,pp,-->,hsa04010,hsa04010553
ALPS1B,ALPS1A,activation,,pp,-->,hsa04010,hsa04010554
ALPS1B,APO-1,activation,,pp,-->,hsa04010,hsa04010555
ALPS1B,APT1,activation,,pp,-->,hsa04010,hsa04010556
ALPS1B,CD95,activation,,pp,-->,hsa04010,hsa04010557
ALPS1B,FAS1,activation,,pp,-->,hsa04010,hsa04010558
ALPS1B,FASTM,activation,,pp,-->,hsa04010,hsa04010559
ALPS1B,TNFRSF6,activation,,pp,-->,hsa04010,hsa04010560
APT1LG1,FAS,activation,,pp,-->,hsa04010,hsa04010561
APT1LG1,ALPS1A,activation,,pp,-->,hsa04010,hsa04010562
APT1LG1,APO-1,activation,,pp,-->,hsa04010,hsa04010563
APT1LG1,APT1,activation,,pp,-->,hsa04010,hsa04010564
APT1LG1,CD95,activation,,pp,-->,hsa04010,hsa04010565
APT1LG1,FAS1,activation,,pp,-->,hsa04010,hsa04010566
APT1LG1,FASTM,activation,,pp,-->,hsa04010,hsa04010567
APT1LG1,TNFRSF6,activation,,pp,-->,hsa04010,hsa04010568
APTL,FAS,activation,,pp,-->,hsa04010,hsa04010569
APTL,ALPS1A,activation,,pp,-->,hsa04010,hsa04010570
APTL,APO-1,activation,,pp,-->,hsa04010,hsa04010571
APTL,APT1,activation,,pp,-->,hsa04010,hsa04010572
APTL,CD95,activation,,pp,-->,hsa04010,hsa04010573
APTL,FAS1,activation,,pp,-->,hsa04010,hsa04010574
APTL,FASTM,activation,,pp,-->,hsa04010,hsa04010575
APTL,TNFRSF6,activation,,pp,-->,hsa04010,hsa04010576
CD178,FAS,activation,,pp,-->,hsa04010,hsa04010577
CD178,ALPS1A,activation,,pp,-->,hsa04010,hsa04010578
CD178,APO-1,activation,,pp,-->,hsa04010,hsa04010579
CD178,APT1,activation,,pp,-->,hsa04010,hsa04010580
CD178,CD95,activation,,pp,-->,hsa04010,hsa04010581
CD178,FAS1,activation,,pp,-->,hsa04010,hsa04010582
CD178,FASTM,activation,,pp,-->,hsa04010,hsa04010583
CD178,TNFRSF6,activation,,pp,-->,hsa04010,hsa04010584
CD95-L,FAS,activation,,pp,-->,hsa04010,hsa04010585
CD95-L,ALPS1A,activation,,pp,-->,hsa04010,hsa04010586
CD95-L,APO-1,activation,,pp,-->,hsa04010,hsa04010587
CD95-L,APT1,activation,,pp,-->,hsa04010,hsa04010588
CD95-L,CD95,activation,,pp,-->,hsa04010,hsa04010589
CD95-L,FAS1,activation,,pp,-->,hsa04010,hsa04010590
CD95-L,FASTM,activation,,pp,-->,hsa04010,hsa04010591
CD95-L,TNFRSF6,activation,,pp,-->,hsa04010,hsa04010592
CD95L,FAS,activation,,pp,-->,hsa04010,hsa04010593
CD95L,ALPS1A,activation,,pp,-->,hsa04010,hsa04010594
CD95L,APO-1,activation,,pp,-->,hsa04010,hsa04010595
CD95L,APT1,activation,,pp,-->,hsa04010,hsa04010596
CD95L,CD95,activation,,pp,-->,hsa04010,hsa04010597
CD95L,FAS1,activation,,pp,-->,hsa04010,hsa04010598
CD95L,FASTM,activation,,pp,-->,hsa04010,hsa04010599
CD95L,TNFRSF6,activation,,pp,-->,hsa04010,hsa04010600
FASL,FAS,activation,,pp,-->,hsa04010,hsa04010601
FASL,ALPS1A,activation,,pp,-->,hsa04010,hsa04010602
FASL,APO-1,activation,,pp,-->,hsa04010,hsa04010603
FASL,APT1,activation,,pp,-->,hsa04010,hsa04010604
FASL,CD95,activation,,pp,-->,hsa04010,hsa04010605
FASL,FAS1,activation,,pp,-->,hsa04010,hsa04010606
FASL,FASTM,activation,,pp,-->,hsa04010,hsa04010607
FASL,TNFRSF6,activation,,pp,-->,hsa04010,hsa04010608
TNFSF6,FAS,activation,,pp,-->,hsa04010,hsa04010609
TNFSF6,ALPS1A,activation,,pp,-->,hsa04010,hsa04010610
TNFSF6,APO-1,activation,,pp,-->,hsa04010,hsa04010611
TNFSF6,APT1,activation,,pp,-->,hsa04010,hsa04010612
TNFSF6,CD95,activation,,pp,-->,hsa04010,hsa04010613
TNFSF6,FAS1,activation,,pp,-->,hsa04010,hsa04010614
TNFSF6,FASTM,activation,,pp,-->,hsa04010,hsa04010615
TNFSF6,TNFRSF6,activation,,pp,-->,hsa04010,hsa04010616
TNLG1A,FAS,activation,,pp,-->,hsa04010,hsa04010617
TNLG1A,ALPS1A,activation,,pp,-->,hsa04010,hsa04010618
TNLG1A,APO-1,activation,,pp,-->,hsa04010,hsa04010619
TNLG1A,APT1,activation,,pp,-->,hsa04010,hsa04010620
TNLG1A,CD95,activation,,pp,-->,hsa04010,hsa04010621
TNLG1A,FAS1,activation,,pp,-->,hsa04010,hsa04010622
TNLG1A,FASTM,activation,,pp,-->,hsa04010,hsa04010623
TNLG1A,TNFRSF6,activation,,pp,-->,hsa04010,hsa04010624
TGFB1,TGFBR1,activation,,pp,-->,hsa04010,hsa04010625
TGFB1,AAT5,activation,,pp,-->,hsa04010,hsa04010626
TGFB1,ACVRLK4,activation,,pp,-->,hsa04010,hsa04010627
TGFB1,ALK-5,activation,,pp,-->,hsa04010,hsa04010628
TGFB1,ALK5,activation,,pp,-->,hsa04010,hsa04010629
TGFB1,ESS1,activation,,pp,-->,hsa04010,hsa04010630
TGFB1,LDS1,activation,,pp,-->,hsa04010,hsa04010631
TGFB1,LDS1A,activation,,pp,-->,hsa04010,hsa04010632
TGFB1,LDS2A,activation,,pp,-->,hsa04010,hsa04010633
TGFB1,MSSE,activation,,pp,-->,hsa04010,hsa04010634
TGFB1,SKR4,activation,,pp,-->,hsa04010,hsa04010635
TGFB1,TGFR-1,activation,,pp,-->,hsa04010,hsa04010636
TGFB1,tbetaR-I,activation,,pp,-->,hsa04010,hsa04010637
CED,TGFBR1,activation,,pp,-->,hsa04010,hsa04010638
CED,AAT5,activation,,pp,-->,hsa04010,hsa04010639
CED,ACVRLK4,activation,,pp,-->,hsa04010,hsa04010640
CED,ALK-5,activation,,pp,-->,hsa04010,hsa04010641
CED,ALK5,activation,,pp,-->,hsa04010,hsa04010642
CED,ESS1,activation,,pp,-->,hsa04010,hsa04010643
CED,LDS1,activation,,pp,-->,hsa04010,hsa04010644
CED,LDS1A,activation,,pp,-->,hsa04010,hsa04010645
CED,LDS2A,activation,,pp,-->,hsa04010,hsa04010646
CED,MSSE,activation,,pp,-->,hsa04010,hsa04010647
CED,SKR4,activation,,pp,-->,hsa04010,hsa04010648
CED,TGFR-1,activation,,pp,-->,hsa04010,hsa04010649
CED,tbetaR-I,activation,,pp,-->,hsa04010,hsa04010650
DPD1,TGFBR1,activation,,pp,-->,hsa04010,hsa04010651
DPD1,AAT5,activation,,pp,-->,hsa04010,hsa04010652
DPD1,ACVRLK4,activation,,pp,-->,hsa04010,hsa04010653
DPD1,ALK-5,activation,,pp,-->,hsa04010,hsa04010654
DPD1,ALK5,activation,,pp,-->,hsa04010,hsa04010655
DPD1,ESS1,activation,,pp,-->,hsa04010,hsa04010656
DPD1,LDS1,activation,,pp,-->,hsa04010,hsa04010657
DPD1,LDS1A,activation,,pp,-->,hsa04010,hsa04010658
DPD1,LDS2A,activation,,pp,-->,hsa04010,hsa04010659
DPD1,MSSE,activation,,pp,-->,hsa04010,hsa04010660
DPD1,SKR4,activation,,pp,-->,hsa04010,hsa04010661
DPD1,TGFR-1,activation,,pp,-->,hsa04010,hsa04010662
DPD1,tbetaR-I,activation,,pp,-->,hsa04010,hsa04010663
LAP,TGFBR1,activation,,pp,-->,hsa04010,hsa04010664
LAP,AAT5,activation,,pp,-->,hsa04010,hsa04010665
LAP,ACVRLK4,activation,,pp,-->,hsa04010,hsa04010666
LAP,ALK-5,activation,,pp,-->,hsa04010,hsa04010667
LAP,ALK5,activation,,pp,-->,hsa04010,hsa04010668
LAP,ESS1,activation,,pp,-->,hsa04010,hsa04010669
LAP,LDS1,activation,,pp,-->,hsa04010,hsa04010670
LAP,LDS1A,activation,,pp,-->,hsa04010,hsa04010671
LAP,LDS2A,activation,,pp,-->,hsa04010,hsa04010672
LAP,MSSE,activation,,pp,-->,hsa04010,hsa04010673
LAP,SKR4,activation,,pp,-->,hsa04010,hsa04010674
LAP,TGFR-1,activation,,pp,-->,hsa04010,hsa04010675
LAP,tbetaR-I,activation,,pp,-->,hsa04010,hsa04010676
TGFB,TGFBR1,activation,,pp,-->,hsa04010,hsa04010677
TGFB,AAT5,activation,,pp,-->,hsa04010,hsa04010678
TGFB,ACVRLK4,activation,,pp,-->,hsa04010,hsa04010679
TGFB,ALK-5,activation,,pp,-->,hsa04010,hsa04010680
TGFB,ALK5,activation,,pp,-->,hsa04010,hsa04010681
TGFB,ESS1,activation,,pp,-->,hsa04010,hsa04010682
TGFB,LDS1,activation,,pp,-->,hsa04010,hsa04010683
TGFB,LDS1A,activation,,pp,-->,hsa04010,hsa04010684
TGFB,LDS2A,activation,,pp,-->,hsa04010,hsa04010685
TGFB,MSSE,activation,,pp,-->,hsa04010,hsa04010686
TGFB,SKR4,activation,,pp,-->,hsa04010,hsa04010687
TGFB,TGFR-1,activation,,pp,-->,hsa04010,hsa04010688
TGFB,tbetaR-I,activation,,pp,-->,hsa04010,hsa04010689
TGFbeta,TGFBR1,activation,,pp,-->,hsa04010,hsa04010690
TGFbeta,AAT5,activation,,pp,-->,hsa04010,hsa04010691
TGFbeta,ACVRLK4,activation,,pp,-->,hsa04010,hsa04010692
TGFbeta,ALK-5,activation,,pp,-->,hsa04010,hsa04010693
TGFbeta,ALK5,activation,,pp,-->,hsa04010,hsa04010694
TGFbeta,ESS1,activation,,pp,-->,hsa04010,hsa04010695
TGFbeta,LDS1,activation,,pp,-->,hsa04010,hsa04010696
TGFbeta,LDS1A,activation,,pp,-->,hsa04010,hsa04010697
TGFbeta,LDS2A,activation,,pp,-->,hsa04010,hsa04010698
TGFbeta,MSSE,activation,,pp,-->,hsa04010,hsa04010699
TGFbeta,SKR4,activation,,pp,-->,hsa04010,hsa04010700
TGFbeta,TGFR-1,activation,,pp,-->,hsa04010,hsa04010701
TGFbeta,tbetaR-I,activation,,pp,-->,hsa04010,hsa04010702
TNFRSF1A,CASP3,activation,,pp,-->,hsa04010,hsa04010703
TNFRSF1A,CPP32,activation,,pp,-->,hsa04010,hsa04010704
TNFRSF1A,CPP32B,activation,,pp,-->,hsa04010,hsa04010705
TNFRSF1A,SCA-1,activation,,pp,-->,hsa04010,hsa04010706
CD120a,CASP3,activation,,pp,-->,hsa04010,hsa04010707
CD120a,CPP32,activation,,pp,-->,hsa04010,hsa04010708
CD120a,CPP32B,activation,,pp,-->,hsa04010,hsa04010709
CD120a,SCA-1,activation,,pp,-->,hsa04010,hsa04010710
FPF,CASP3,activation,,pp,-->,hsa04010,hsa04010711
FPF,CPP32,activation,,pp,-->,hsa04010,hsa04010712
FPF,CPP32B,activation,,pp,-->,hsa04010,hsa04010713
FPF,SCA-1,activation,,pp,-->,hsa04010,hsa04010714
MS5,CASP3,activation,,pp,-->,hsa04010,hsa04010715
MS5,CPP32,activation,,pp,-->,hsa04010,hsa04010716
MS5,CPP32B,activation,,pp,-->,hsa04010,hsa04010717
MS5,SCA-1,activation,,pp,-->,hsa04010,hsa04010718
TBP1,CASP3,activation,,pp,-->,hsa04010,hsa04010719
TBP1,CPP32,activation,,pp,-->,hsa04010,hsa04010720
TBP1,CPP32B,activation,,pp,-->,hsa04010,hsa04010721
TBP1,SCA-1,activation,,pp,-->,hsa04010,hsa04010722
TNF-R,CASP3,activation,,pp,-->,hsa04010,hsa04010723
TNF-R,CPP32,activation,,pp,-->,hsa04010,hsa04010724
TNF-R,CPP32B,activation,,pp,-->,hsa04010,hsa04010725
TNF-R,SCA-1,activation,,pp,-->,hsa04010,hsa04010726
TNF-R-I,CASP3,activation,,pp,-->,hsa04010,hsa04010727
TNF-R-I,CPP32,activation,,pp,-->,hsa04010,hsa04010728
TNF-R-I,CPP32B,activation,,pp,-->,hsa04010,hsa04010729
TNF-R-I,SCA-1,activation,,pp,-->,hsa04010,hsa04010730
TNF-R55,CASP3,activation,,pp,-->,hsa04010,hsa04010731
TNF-R55,CPP32,activation,,pp,-->,hsa04010,hsa04010732
TNF-R55,CPP32B,activation,,pp,-->,hsa04010,hsa04010733
TNF-R55,SCA-1,activation,,pp,-->,hsa04010,hsa04010734
TNFAR,CASP3,activation,,pp,-->,hsa04010,hsa04010735
TNFAR,CPP32,activation,,pp,-->,hsa04010,hsa04010736
TNFAR,CPP32B,activation,,pp,-->,hsa04010,hsa04010737
TNFAR,SCA-1,activation,,pp,-->,hsa04010,hsa04010738
TNFR1,CASP3,activation,,pp,-->,hsa04010,hsa04010739
TNFR1,CPP32,activation,,pp,-->,hsa04010,hsa04010740
TNFR1,CPP32B,activation,,pp,-->,hsa04010,hsa04010741
TNFR1,SCA-1,activation,,pp,-->,hsa04010,hsa04010742
TNFR1-d2,CASP3,activation,,pp,-->,hsa04010,hsa04010743
TNFR1-d2,CPP32,activation,,pp,-->,hsa04010,hsa04010744
TNFR1-d2,CPP32B,activation,,pp,-->,hsa04010,hsa04010745
TNFR1-d2,SCA-1,activation,,pp,-->,hsa04010,hsa04010746
TNFR55,CASP3,activation,,pp,-->,hsa04010,hsa04010747
TNFR55,CPP32,activation,,pp,-->,hsa04010,hsa04010748
TNFR55,CPP32B,activation,,pp,-->,hsa04010,hsa04010749
TNFR55,SCA-1,activation,,pp,-->,hsa04010,hsa04010750
TNFR60,CASP3,activation,,pp,-->,hsa04010,hsa04010751
TNFR60,CPP32,activation,,pp,-->,hsa04010,hsa04010752
TNFR60,CPP32B,activation,,pp,-->,hsa04010,hsa04010753
TNFR60,SCA-1,activation,,pp,-->,hsa04010,hsa04010754
p55,CASP3,activation,,pp,-->,hsa04010,hsa04010755
p55,CPP32,activation,,pp,-->,hsa04010,hsa04010756
p55,CPP32B,activation,,pp,-->,hsa04010,hsa04010757
p55,SCA-1,activation,,pp,-->,hsa04010,hsa04010758
p55-R,CASP3,activation,,pp,-->,hsa04010,hsa04010759
p55-R,CPP32,activation,,pp,-->,hsa04010,hsa04010760
p55-R,CPP32B,activation,,pp,-->,hsa04010,hsa04010761
p55-R,SCA-1,activation,,pp,-->,hsa04010,hsa04010762
p60,CASP3,activation,,pp,-->,hsa04010,hsa04010763
p60,CPP32,activation,,pp,-->,hsa04010,hsa04010764
p60,CPP32B,activation,,pp,-->,hsa04010,hsa04010765
p60,SCA-1,activation,,pp,-->,hsa04010,hsa04010766
TNFRSF1A,TRAF2,activation,,pp,-->,hsa04010,hsa04010767
TNFRSF1A,MGC:45012,activation,,pp,-->,hsa04010,hsa04010768
TNFRSF1A,TRAP,activation,,pp,-->,hsa04010,hsa04010769
TNFRSF1A,TRAP3,activation,,pp,-->,hsa04010,hsa04010770
CD120a,TRAF2,activation,,pp,-->,hsa04010,hsa04010771
CD120a,MGC:45012,activation,,pp,-->,hsa04010,hsa04010772
CD120a,TRAP,activation,,pp,-->,hsa04010,hsa04010773
CD120a,TRAP3,activation,,pp,-->,hsa04010,hsa04010774
FPF,TRAF2,activation,,pp,-->,hsa04010,hsa04010775
FPF,MGC:45012,activation,,pp,-->,hsa04010,hsa04010776
FPF,TRAP,activation,,pp,-->,hsa04010,hsa04010777
FPF,TRAP3,activation,,pp,-->,hsa04010,hsa04010778
MS5,TRAF2,activation,,pp,-->,hsa04010,hsa04010779
MS5,MGC:45012,activation,,pp,-->,hsa04010,hsa04010780
MS5,TRAP,activation,,pp,-->,hsa04010,hsa04010781
MS5,TRAP3,activation,,pp,-->,hsa04010,hsa04010782
TBP1,TRAF2,activation,,pp,-->,hsa04010,hsa04010783
TBP1,MGC:45012,activation,,pp,-->,hsa04010,hsa04010784
TBP1,TRAP,activation,,pp,-->,hsa04010,hsa04010785
TBP1,TRAP3,activation,,pp,-->,hsa04010,hsa04010786
TNF-R,TRAF2,activation,,pp,-->,hsa04010,hsa04010787
TNF-R,MGC:45012,activation,,pp,-->,hsa04010,hsa04010788
TNF-R,TRAP,activation,,pp,-->,hsa04010,hsa04010789
TNF-R,TRAP3,activation,,pp,-->,hsa04010,hsa04010790
TNF-R-I,TRAF2,activation,,pp,-->,hsa04010,hsa04010791
TNF-R-I,MGC:45012,activation,,pp,-->,hsa04010,hsa04010792
TNF-R-I,TRAP,activation,,pp,-->,hsa04010,hsa04010793
TNF-R-I,TRAP3,activation,,pp,-->,hsa04010,hsa04010794
TNF-R55,TRAF2,activation,,pp,-->,hsa04010,hsa04010795
TNF-R55,MGC:45012,activation,,pp,-->,hsa04010,hsa04010796
TNF-R55,TRAP,activation,,pp,-->,hsa04010,hsa04010797
TNF-R55,TRAP3,activation,,pp,-->,hsa04010,hsa04010798
TNFAR,TRAF2,activation,,pp,-->,hsa04010,hsa04010799
TNFAR,MGC:45012,activation,,pp,-->,hsa04010,hsa04010800
TNFAR,TRAP,activation,,pp,-->,hsa04010,hsa04010801
TNFAR,TRAP3,activation,,pp,-->,hsa04010,hsa04010802
TNFR1,TRAF2,activation,,pp,-->,hsa04010,hsa04010803
TNFR1,MGC:45012,activation,,pp,-->,hsa04010,hsa04010804
TNFR1,TRAP,activation,,pp,-->,hsa04010,hsa04010805
TNFR1,TRAP3,activation,,pp,-->,hsa04010,hsa04010806
TNFR1-d2,TRAF2,activation,,pp,-->,hsa04010,hsa04010807
TNFR1-d2,MGC:45012,activation,,pp,-->,hsa04010,hsa04010808
TNFR1-d2,TRAP,activation,,pp,-->,hsa04010,hsa04010809
TNFR1-d2,TRAP3,activation,,pp,-->,hsa04010,hsa04010810
TNFR55,TRAF2,activation,,pp,-->,hsa04010,hsa04010811
TNFR55,MGC:45012,activation,,pp,-->,hsa04010,hsa04010812
